Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,24778940,Filamin and Phospholipase C-ε are required for calcium signaling in the Caenorhabditis elegans Spermatheca,"Kovacevic I, Cram EJ.",Worm. 2013 Jul 1;2(3):e25717. doi: 10.4161/worm.25717. Epub 2013 Jul 12.,Kovacevic I,Worm,2013,2014-04-30 00:00:00,PMC3875652,,10.4161/worm.25717
,23763313,FilGAP and its close relatives: a mediator of Rho-Rac antagonism that regulates cell morphology and migration,Nakamura F.,Biochem J. 2013 Jul 1;453(1):17-25. doi: 10.1042/BJ20130290.,Nakamura F,Biochem J,2013,2013-06-15 00:00:00,,,10.1042/BJ20130290
,23636454,RACK1 interacts with filamin-A to regulate plasma membrane levels of the cystic fibrosis transmembrane conductance regulator,"Smith L, Litman P, Kohli E, Amick J, Page RC, Misra S, Liedtke CM.",Am J Physiol Cell Physiol. 2013 Jul 1;305(1):C111-20. doi: 10.1152/ajpcell.00026.2013. Epub 2013 May 1.,Smith L,Am J Physiol Cell Physiol,2013,2013-05-03 00:00:00,PMC3725521,,10.1152/ajpcell.00026.2013
,23531444,Insufficient versican cleavage and Smad2 phosphorylation results in bicuspid aortic and pulmonary valves,"Dupuis LE, Osinska H, Weinstein MB, Hinton RB, Kern CB.",J Mol Cell Cardiol. 2013 Jul;60:50-9. doi: 10.1016/j.yjmcc.2013.03.010. Epub 2013 Mar 24.,Dupuis LE,J Mol Cell Cardiol,2013,2013-03-28 00:00:00,PMC4437693,NIHMS478422,10.1016/j.yjmcc.2013.03.010
,23647160,Genome wide proteomics of ERBB2 and EGFR and other oncogenic pathways in inflammatory breast cancer,"Zhang EY, Cristofanilli M, Robertson F, Reuben JM, Mu Z, Beavis RC, Im H, Snyder M, Hofree M, Ideker T, Omenn GS, Fanayan S, Jeong SK, Paik YK, Zhang AF, Wu SL, Hancock WS.",J Proteome Res. 2013 Jun 7;12(6):2805-17. doi: 10.1021/pr4001527. Epub 2013 May 22.,Zhang EY,J Proteome Res,2013,2013-05-08 00:00:00,PMC4142215,NIHMS484555,10.1021/pr4001527
,23856261,"The calcium sensing receptor life cycle: trafficking, cell surface expression, and degradation",Breitwieser GE.,Best Pract Res Clin Endocrinol Metab. 2013 Jun;27(3):303-13. doi: 10.1016/j.beem.2013.03.003. Epub 2013 Apr 19.,Breitwieser GE,Best Pract Res Clin Endocrinol Metab,2013,2013-07-17 00:00:00,,,10.1016/j.beem.2013.03.003
,23636902,Paternal inheritance of classic X-linked bilateral periventricular nodular heterotopia,"Kasper BS, Kurzbuch K, Chang BS, Pauli E, Hamer HM, Winkler J, Hehr U.",Am J Med Genet A. 2013 Jun;161A(6):1323-8. doi: 10.1002/ajmg.a.35917. Epub 2013 May 1.,Kasper BS,Am J Med Genet A,2013,2013-05-03 00:00:00,,,10.1002/ajmg.a.35917
,23663845,Domain-domain interactions in filamin A (16-23) impose a hierarchy of unfolding forces,"Xu T, Lannon H, Wolf S, Nakamura F, Brujic J.",Biophys J. 2013 May 7;104(9):2022-30. doi: 10.1016/j.bpj.2013.03.034.,Xu T,Biophys J,2013,2013-05-14 00:00:00,PMC3647155,,10.1016/j.bpj.2013.03.034
,23671426,Filamin and phospholipase C-ε are required for calcium signaling in the Caenorhabditis elegans spermatheca,"Kovacevic I, Orozco JM, Cram EJ.",PLoS Genet. 2013 May;9(5):e1003510. doi: 10.1371/journal.pgen.1003510. Epub 2013 May 9.,Kovacevic I,PLoS Genet,2013,2013-05-15 00:00:00,PMC3650001,,10.1371/journal.pgen.1003510
,23645746,Mitogen-inducible Gene-2 (MIG2) and migfilin expression is reduced in samples of human breast cancer,"Gkretsi V, Papanikolaou V, Zacharia LC, Athanassiou E, Wu C, Tsezou A.",Anticancer Res. 2013 May;33(5):1977-81.,Gkretsi V,Anticancer Res,2013,2013-05-07 00:00:00,,,
,23584089,A colorectal cancer classification system that associates cellular phenotype and responses to therapy,"Sadanandam A, Lyssiotis CA, Homicsko K, Collisson EA, Gibb WJ, Wullschleger S, Ostos LC, Lannon WA, Grotzinger C, Del Rio M, Lhermitte B, Olshen AB, Wiedenmann B, Cantley LC, Gray JW, Hanahan D.",Nat Med. 2013 May;19(5):619-25. doi: 10.1038/nm.3175. Epub 2013 Apr 14.,Sadanandam A,Nat Med,2013,2013-04-16 00:00:00,PMC3774607,NIHMS511820,10.1038/nm.3175
,23032111,Vascular and connective tissue anomalies associated with X-linked periventricular heterotopia due to mutations in Filamin A,"Reinstein E, Frentz S, Morgan T, García-Miñaúr S, Leventer RJ, McGillivray G, Pariani M, van der Steen A, Pope M, Holder-Espinasse M, Scott R, Thompson EM, Robertson T, Coppin B, Siegel R, Bret Zurita M, Rodríguez JI, Morales C, Rodrigues Y, Arcas J, Saggar A, Horton M, Zackai E, Graham JM, Rimoin DL, Robertson SP.",Eur J Hum Genet. 2013 May;21(5):494-502. doi: 10.1038/ejhg.2012.209. Epub 2012 Oct 3.,Reinstein E,Eur J Hum Genet,2013,2012-10-04 00:00:00,PMC3641385,,10.1038/ejhg.2012.209
,23429260,Deregulation of smooth muscle cell cytoskeleton within the human atherosclerotic coronary media layer,"de la Cuesta F, Zubiri I, Maroto AS, Posada M, Padial LR, Vivanco F, Alvarez-Llamas G, Barderas MG.",J Proteomics. 2013 Apr 26;82:155-65. doi: 10.1016/j.jprot.2013.01.032. Epub 2013 Feb 18.,de la Cuesta F,J Proteomics,2013,2013-02-23 00:00:00,,,10.1016/j.jprot.2013.01.032
,23575248,Gelsolin activity controls efficient early HIV-1 infection,"García-Expósito L, Ziglio S, Barroso-González J, de Armas-Rillo L, Valera MS, Zipeto D, Machado JD, Valenzuela-Fernández A.",Retrovirology. 2013 Apr 10;10:39. doi: 10.1186/1742-4690-10-39.,García-Expósito L,Retrovirology,2013,2013-04-12 00:00:00,PMC3626799,,10.1186/1742-4690-10-39
,23496306,"Tubulin beta chain, filamin A alpha isoform 1, and cytochrome b-c1 complex subunit 1 as serological diagnostic biomarkers of esophageal squamous cell carcinoma: a proteomics study","Fan NJ, Gao CF, Wang XL.",OMICS. 2013 Apr;17(4):215-23. doi: 10.1089/omi.2012.0133. Epub 2013 Mar 15.,Fan NJ,OMICS,2013,2013-03-19 00:00:00,,,10.1089/omi.2012.0133
,23037936,Congenital short bowel syndrome as the presenting symptom in male patients with FLNA mutations,"van der Werf CS, Sribudiani Y, Verheij JB, Carroll M, O'Loughlin E, Chen CH, Brooks AS, Liszewski MK, Atkinson JP, Hofstra RM.",Genet Med. 2013 Apr;15(4):310-3. doi: 10.1038/gim.2012.123. Epub 2012 Oct 4.,van der Werf CS,Genet Med,2013,2012-10-06 00:00:00,,,10.1038/gim.2012.123
,27625837,Otopalatodigital syndrome type 2 in a male infant: A case report with a novel sequence variation,"Sankararaman S, Kurepa D, Shen Y, Kakkilaya V, Ursin S, Chen H.",J Pediatr Genet. 2013 Mar;2(1):33-6. doi: 10.3233/PGE-13045.,Sankararaman S,J Pediatr Genet,2013,2016-09-15 00:00:00,PMC5020956,,10.3233/PGE-13045
,23340249,Tyrosyl phosphorylated PAK1 regulates breast cancer cell motility in response to prolactin through filamin A,"Hammer A, Rider L, Oladimeji P, Cook L, Li Q, Mattingly RR, Diakonova M.",Mol Endocrinol. 2013 Mar;27(3):455-65. doi: 10.1210/me.2012-1291. Epub 2013 Jan 22.,Hammer A,Mol Endocrinol,2013,2013-01-24 00:00:00,PMC3589676,,10.1210/me.2012-1291
,23388158,Complex roles of filamin-A mediated cytoskeleton network in cancer progression,"Yue J, Huhn S, Shen Z.",Cell Biosci. 2013 Feb 6;3(1):7. doi: 10.1186/2045-3701-3-7.,Yue J,Cell Biosci,2013,2013-02-08 00:00:00,PMC3573937,,10.1186/2045-3701-3-7
,23264443,Selective involvement of serum response factor in pressure-induced myogenic tone in resistance arteries,"Retailleau K, Toutain B, Galmiche G, Fassot C, Sharif-Naeini R, Kauffenstein G, Mericskay M, Duprat F, Grimaud L, Merot J, Lardeux A, Pizard A, Baudrie V, Jeunemaitre X, Feil R, Göthert JR, Lacolley P, Henrion D, Li Z, Loufrani L.",Arterioscler Thromb Vasc Biol. 2013 Feb;33(2):339-46. doi: 10.1161/ATVBAHA.112.300708. Epub 2012 Dec 20.,Retailleau K,Arterioscler Thromb Vasc Biol,2013,2012-12-25 00:00:00,,,10.1161/ATVBAHA.112.300708
,23220206,Bronchial balloon occlusion in children with complex pulmonary air leaks,"Hathorn C, Armitage N, Wensley D, Seear M.",Arch Dis Child. 2013 Feb;98(2):136-40. doi: 10.1136/archdischild-2012-302529. Epub 2012 Dec 6.,Hathorn C,Arch Dis Child,2013,2012-12-11 00:00:00,,,10.1136/archdischild-2012-302529
,23161538,Filamin interacts with epithelial sodium channel and inhibits its channel function,"Wang Q, Dai XQ, Li Q, Tuli J, Liang G, Li SS, Chen XZ.",J Biol Chem. 2013 Jan 4;288(1):264-73. doi: 10.1074/jbc.M112.396408. Epub 2012 Nov 16.,Wang Q,J Biol Chem,2013,2012-11-20 00:00:00,PMC3537021,,10.1074/jbc.M112.396408
,23622213,Diffuse malformations of cortical development,"Bahi-Buisson N, Guerrini R.",Handb Clin Neurol. 2013;111:653-65. doi: 10.1016/B978-0-444-52891-9.00068-3.,Bahi-Buisson N,Handb Clin Neurol,2013,2013-04-30 00:00:00,,,10.1016/B978-0-444-52891-9.00068-3
,23571456,Mechanical perturbation of filamin A immunoglobulin repeats 20-21 reveals potential non-equilibrium mechanochemical partner binding function,"Chen H, Chandrasekar S, Sheetz MP, Stossel TP, Nakamura F, Yan J.",Sci Rep. 2013;3:1642. doi: 10.1038/srep01642.,Chen H,Sci Rep,2013,2013-04-11 00:00:00,PMC3622079,,10.1038/srep01642
,23289018,Inhibition of filamin-A reduces cancer metastatic potential,"Jiang X, Yue J, Lu H, Campbell N, Yang Q, Lan S, Haffty BG, Yuan C, Shen Z.",Int J Biol Sci. 2013;9(1):67-77. doi: 10.7150/ijbs.5577. Epub 2012 Dec 21.,Jiang X,Int J Biol Sci,2013,2013-01-05 00:00:00,PMC3535535,,10.7150/ijbs.5577
,23277876,Association Analysis Between FILIP1 Polymorphisms and Aspirin Hypersensitivity in Korean Asthmatics,"Kim JY, Kim JH, Park BL, Pasaje CF, Bae JS, Park JS, Jang AS, Uh ST, Kim YH, Kim MK, Choi IS, Cho SH, Choi BW, Park CS, Shin HD.",Allergy Asthma Immunol Res. 2013 Jan;5(1):34-41. doi: 10.4168/aair.2013.5.1.34. Epub 2012 Oct 25.,Kim JY,Allergy Asthma Immunol Res,2013,2013-01-02 00:00:00,PMC3529227,,10.4168/aair.2013.5.1.34
,23117662,Heterogeneity of platelet functional alterations in patients with filamin A mutations,"Berrou E, Adam F, Lebret M, Fergelot P, Kauskot A, Coupry I, Jandrot-Perrus M, Nurden A, Favier R, Rosa JP, Goizet C, Nurden P, Bryckaert M.",Arterioscler Thromb Vasc Biol. 2013 Jan;33(1):e11-8. doi: 10.1161/ATVBAHA.112.300603. Epub 2012 Nov 1.,Berrou E,Arterioscler Thromb Vasc Biol,2013,2012-11-03 00:00:00,,,10.1161/ATVBAHA.112.300603
,23115305,Endoplasmic spreading requires coalescence of vimentin intermediate filaments at force-bearing adhesions,"Lynch CD, Lazar AM, Iskratsch T, Zhang X, Sheetz MP.",Mol Biol Cell. 2013 Jan;24(1):21-30. doi: 10.1091/mbc.E12-05-0377. Epub 2012 Oct 31.,Lynch CD,Mol Biol Cell,2013,2012-11-02 00:00:00,PMC3530776,,10.1091/mbc.E12-05-0377
,22372530,New insights into the versatile roles of platelet FlnA,Falet H.,Platelets. 2013;24(1):1-5. doi: 10.3109/09537104.2011.654004. Epub 2012 Feb 28.,Falet H,Platelets,2013,2012-03-01 00:00:00,PMC6781629,NIHMS1052415,10.3109/09537104.2011.654004
,23041423,Electron microscopy and 3D reconstruction reveals filamin Ig domain binding to F-actin,"Suphamungmee W, Nakamura F, Hartwig JH, Lehman W.",J Mol Biol. 2012 Dec 14;424(5):248-56. doi: 10.1016/j.jmb.2012.09.025. Epub 2012 Oct 4.,Suphamungmee W,J Mol Biol,2012,2012-10-09 00:00:00,PMC3502691,NIHMS412382,10.1016/j.jmb.2012.09.025
,23087206,RhoD regulates cytoskeletal dynamics via the actin nucleation-promoting factor WASp homologue associated with actin Golgi membranes and microtubules,"Gad AK, Nehru V, Ruusala A, Aspenström P.",Mol Biol Cell. 2012 Dec;23(24):4807-19. doi: 10.1091/mbc.E12-07-0555. Epub 2012 Oct 19.,Gad AK,Mol Biol Cell,2012,2012-10-23 00:00:00,PMC3521688,,10.1091/mbc.E12-07-0555
,23044792,Patient-specific protein aggregates in myofibrillar myopathies: laser microdissection and differential proteomics for identification of plaque components,"Feldkirchner S, Schessl J, Müller S, Schoser B, Hanisch FG.",Proteomics. 2012 Dec;12(23-24):3598-609. doi: 10.1002/pmic.201100559. Epub 2012 Nov 5.,Feldkirchner S,Proteomics,2012,2012-10-10 00:00:00,,,10.1002/pmic.201100559
,22993077,Enhancing the effectiveness of androgen deprivation in prostate cancer by inducing Filamin A nuclear localization,"Mooso BA, Vinall RL, Tepper CG, Savoy RM, Cheung JP, Singh S, Siddiqui S, Wang Y, Bedolla RG, Martinez A, Mudryj M, Kung HJ, Devere White RW, Ghosh PM.",Endocr Relat Cancer. 2012 Nov 9;19(6):759-77. doi: 10.1530/ERC-12-0171. Print 2012 Dec.,Mooso BA,Endocr Relat Cancer,2012,2012-09-21 00:00:00,PMC3540117,NIHMS427235,10.1530/ERC-12-0171
,23150587,Dynamic force sensing of filamin revealed in single-molecule experiments,"Rognoni L, Stigler J, Pelz B, Ylänne J, Rief M.",Proc Natl Acad Sci U S A. 2012 Nov 27;109(48):19679-84. doi: 10.1073/pnas.1211274109. Epub 2012 Nov 13.,Rognoni L,Proc Natl Acad Sci U S A,2012,2012-11-15 00:00:00,PMC3511698,,10.1073/pnas.1211274109
,23007402,Epidermal growth factor (EGF) regulates α5β1 integrin activation state in human cancer cell lines through the p90RSK-dependent phosphorylation of filamin A,"Vial D, McKeown-Longo PJ.",J Biol Chem. 2012 Nov 23;287(48):40371-80. doi: 10.1074/jbc.M112.389577. Epub 2012 Sep 24.,Vial D,J Biol Chem,2012,2012-09-26 00:00:00,PMC3504752,,10.1074/jbc.M112.389577
,22948144,HCN1 and HCN2 proteins are expressed in cochlear hair cells: HCN1 can form a ternary complex with protocadherin 15 CD3 and F-actin-binding filamin A or can interact with HCN2,"Ramakrishnan NA, Drescher MJ, Khan KM, Hatfield JS, Drescher DG.",J Biol Chem. 2012 Nov 2;287(45):37628-46. doi: 10.1074/jbc.M112.375832. Epub 2012 Sep 4.,Ramakrishnan NA,J Biol Chem,2012,2012-09-06 00:00:00,PMC3488041,,10.1074/jbc.M112.375832
,22872576,Filamin A is a regulator of blood-testis barrier assembly during postnatal development in the rat testis,"Su W, Mruk DD, Lie PP, Lui WY, Cheng CY.",Endocrinology. 2012 Oct;153(10):5023-35. doi: 10.1210/en.2012-1286. Epub 2012 Aug 7.,Su W,Endocrinology,2012,2012-08-09 00:00:00,PMC3512009,,10.1210/en.2012-1286
,22858023,MicroRNA-155 inhibits proliferation and migration of human extravillous trophoblast derived HTR-8/SVneo cells via down-regulating cyclin D1,"Dai Y, Qiu Z, Diao Z, Shen L, Xue P, Sun H, Hu Y.",Placenta. 2012 Oct;33(10):824-9. doi: 10.1016/j.placenta.2012.07.012. Epub 2012 Aug 1.,Dai Y,Placenta,2012,2012-08-04 00:00:00,,,10.1016/j.placenta.2012.07.012
,22843703,Developmental basis for filamin-A-associated myxomatous mitral valve disease,"Sauls K, de Vlaming A, Harris BS, Williams K, Wessels A, Levine RA, Slaugenhaupt SA, Goodwin RL, Pavone LM, Merot J, Schott JJ, Le Tourneau T, Dix T, Jesinkey S, Feng Y, Walsh C, Zhou B, Baldwin S, Markwald RR, Norris RA.",Cardiovasc Res. 2012 Oct 1;96(1):109-19. doi: 10.1093/cvr/cvs238. Epub 2012 Jul 25.,Sauls K,Cardiovasc Res,2012,2012-07-31 00:00:00,PMC3444235,,10.1093/cvr/cvs238
,22698694,C-Terminal region of teneurin-1 co-localizes with dystroglycan and modulates cytoskeletal organization through an extracellular signal-regulated kinase-dependent stathmin- and filamin A-mediated mechanism in hippocampal cells,"Chand D, Song L, deLannoy L, Barsyte-Lovejoy D, Ackloo S, Boutros PC, Evans K, Belsham DD, Lovejoy DA.",Neuroscience. 2012 Sep 6;219:255-70. doi: 10.1016/j.neuroscience.2012.05.069. Epub 2012 Jun 12.,Chand D,Neuroscience,2012,2012-06-16 00:00:00,,,10.1016/j.neuroscience.2012.05.069
,22956851,Brefeldin A-inhibited guanine exchange factor 2 regulates filamin A phosphorylation and neuronal migration,"Zhang J, Neal J, Lian G, Shi B, Ferland RJ, Sheen V.",J Neurosci. 2012 Sep 5;32(36):12619-29. doi: 10.1523/JNEUROSCI.1063-12.2012.,Zhang J,J Neurosci,2012,2012-09-08 00:00:00,PMC3478955,NIHMS405821,10.1523/JNEUROSCI.1063-12.2012
,22798264,A strategy for developing a hammerhead ribozyme for selective RNA cleavage depending on substitutional RNA editing,"Fukuda M, Kurihara K, Tanaka Y, Deshimaru M.",RNA. 2012 Sep;18(9):1735-44. doi: 10.1261/rna.033399.112. Epub 2012 Jul 13.,Fukuda M,RNA,2012,2012-07-17 00:00:00,PMC3425787,,10.1261/rna.033399.112
,22676060,The C-terminal rod 2 fragment of filamin A forms a compact structure that can be extended,"Ruskamo S, Gilbert R, Hofmann G, Jiang P, Campbell ID, Ylänne J, Pentikäinen U.",Biochem J. 2012 Sep 1;446(2):261-9. doi: 10.1042/BJ20120361.,Ruskamo S,Biochem J,2012,2012-06-09 00:00:00,,,10.1042/BJ20120361
,22434607,Distinct regional and subcellular localization of the actin-binding protein filamin A in the mature rat brain,"Noam Y, Phan L, McClelland S, Manders EM, Ehrengruber MU, Wadman WJ, Baram TZ, Chen Y.",J Comp Neurol. 2012 Sep 1;520(13):3013-34. doi: 10.1002/cne.23106.,Noam Y,J Comp Neurol,2012,2012-03-22 00:00:00,PMC3393847,NIHMS383025,10.1002/cne.23106
,22414427,The evolution of filamin-a protein domain repeat perspective,"Light S, Sagit R, Ithychanda SS, Qin J, Elofsson A.",J Struct Biol. 2012 Sep;179(3):289-98. doi: 10.1016/j.jsb.2012.02.010. Epub 2012 Mar 10.,Light S,J Struct Biol,2012,2012-03-15 00:00:00,PMC3728663,NIHMS470530,10.1016/j.jsb.2012.02.010
,22595522,Filamin A controls matrix metalloproteinase activity and regulates cell invasion in human fibrosarcoma cells,"Baldassarre M, Razinia Z, Brahme NN, Buccione R, Calderwood DA.",J Cell Sci. 2012 Aug 15;125(Pt 16):3858-69. doi: 10.1242/jcs.104018. Epub 2012 May 17.,Baldassarre M,J Cell Sci,2012,2012-05-19 00:00:00,PMC3462082,,10.1242/jcs.104018
,22857000,Targeting filamin A reduces K-RAS-induced lung adenocarcinomas and endothelial response to tumor growth in mice,"Nallapalli RK, Ibrahim MX, Zhou AX, Bandaru S, Sunkara SN, Redfors B, Pazooki D, Zhang Y, Borén J, Cao Y, Bergo MO, Akyürek LM.",Mol Cancer. 2012 Aug 2;11:50. doi: 10.1186/1476-4598-11-50.,Nallapalli RK,Mol Cancer,2012,2012-08-04 00:00:00,PMC3441416,,10.1186/1476-4598-11-50
,22740120,Filamin A mutation associated with normal reading skills and dyslexia in a family with periventricular heterotopia,"Reinstein E, Chang BS, Robertson SP, Rimoin DL, Katzir T.",Am J Med Genet A. 2012 Aug;158A(8):1897-901. doi: 10.1002/ajmg.a.35455. Epub 2012 Jun 27.,Reinstein E,Am J Med Genet A,2012,2012-06-29 00:00:00,,,10.1002/ajmg.a.35455
,22815492,Reducing amyloid-related Alzheimer's disease pathogenesis by a small molecule targeting filamin A,"Wang HY, Bakshi K, Frankfurt M, Stucky A, Goberdhan M, Shah SM, Burns LH.",J Neurosci. 2012 Jul 18;32(29):9773-84. doi: 10.1523/JNEUROSCI.0354-12.2012.,Wang HY,J Neurosci,2012,2012-07-21 00:00:00,PMC6621293,,10.1523/JNEUROSCI.0354-12.2012
,22771033,BRCA2 localization to the midbody by filamin A regulates cep55 signaling and completion of cytokinesis,"Mondal G, Rowley M, Guidugli L, Wu J, Pankratz VS, Couch FJ.",Dev Cell. 2012 Jul 17;23(1):137-52. doi: 10.1016/j.devcel.2012.05.008. Epub 2012 Jul 5.,Mondal G,Dev Cell,2012,2012-07-10 00:00:00,PMC3419138,NIHMS378427,10.1016/j.devcel.2012.05.008
,22527512,Combining ultracentrifugation and peptide termini group-specific immunoprecipitation for multiplex plasma protein analysis,"Volk S, Schreiber TD, Eisen D, Wiese C, Planatscher H, Pynn CJ, Stoll D, Templin MF, Joos TO, Pötz O.",Mol Cell Proteomics. 2012 Jul;11(7):O111.015438. doi: 10.1074/mcp.O111.015438. Epub 2012 Apr 23.,Volk S,Mol Cell Proteomics,2012,2012-04-25 00:00:00,PMC3394961,,10.1074/mcp.O111.015438
,22489840,Force-induced apoptosis mediated by the Rac/Pak/p38 signalling pathway is regulated by filamin A,"Shifrin Y, Pinto VI, Hassanali A, Arora PD, McCulloch CA.",Biochem J. 2012 Jul 1;445(1):57-67. doi: 10.1042/BJ20112119.,Shifrin Y,Biochem J,2012,2012-04-12 00:00:00,,,10.1042/BJ20112119
,22741587,A monoclonal antibody SZ-117 that recognizes filamin A derived from tumor cells,"Bu Z, Liu R, Shang B, Cao Z, Pan Y, Zhou Q, Ruan C.",Hybridoma (Larchmt). 2012 Jun;31(3):214-8. doi: 10.1089/hyb.2011.0109.,Bu Z,Hybridoma (Larchmt),2012,2012-06-30 00:00:00,PMC3386001,,10.1089/hyb.2011.0109
,22522697,Deletion of filamin A in two female patients with periventricular nodular heterotopia,"Chardon JW, Mignot C, Aradhya S, Keren B, Afenjar A, Kaminska A, Beldjord C, Héron D, Boycott KM.",Am J Med Genet A. 2012 Jun;158A(6):1512-6. doi: 10.1002/ajmg.a.35409. Epub 2012 Apr 20.,Chardon JW,Am J Med Genet A,2012,2012-04-24 00:00:00,,,10.1002/ajmg.a.35409
,22649246,Filamin a regulates neural progenitor proliferation and cortical size through Wee1-dependent Cdk1 phosphorylation,"Lian G, Lu J, Hu J, Zhang J, Cross SH, Ferland RJ, Sheen VL.",J Neurosci. 2012 May 30;32(22):7672-84. doi: 10.1523/JNEUROSCI.0894-12.2012.,Lian G,J Neurosci,2012,2012-06-01 00:00:00,PMC3368379,NIHMS381873,10.1523/JNEUROSCI.0894-12.2012
,22491093,A stem cell-based approach to cartilage repair,"Johnson K, Zhu S, Tremblay MS, Payette JN, Wang J, Bouchez LC, Meeusen S, Althage A, Cho CY, Wu X, Schultz PG.",Science. 2012 May 11;336(6082):717-21. doi: 10.1126/science.1215157. Epub 2012 Apr 5.,Johnson K,Science,2012,2012-04-12 00:00:00,,,10.1126/science.1215157
,21963844,Four proteins governing overangiogenic endothelial cell phenotype in patients with multiple myeloma are plausible therapeutic targets,"Berardi S, Caivano A, Ria R, Nico B, Savino R, Terracciano R, De Tullio G, Ferrucci A, De Luisi A, Moschetta M, Mangialardi G, Catacchio I, Basile A, Guarini A, Zito A, Ditonno P, Musto P, Dammacco F, Ribatti D, Vacca A.",Oncogene. 2012 May 3;31(18):2258-69. doi: 10.1038/onc.2011.412. Epub 2011 Oct 3.,Berardi S,Oncogene,2012,2011-10-04 00:00:00,,,10.1038/onc.2011.412
,22366253,Atypical male and female presentations of FLNA-related periventricular nodular heterotopia,"Fergelot P, Coupry I, Rooryck C, Deforges J, Maurat E, Solé G, Boute O, Dieux-Coeslier A, David A, Marchal C, Thambo JB, Lacombe D, Arveiler B, Goizet C.",Eur J Med Genet. 2012 May;55(5):313-8. doi: 10.1016/j.ejmg.2012.01.018. Epub 2012 Feb 8.,Fergelot P,Eur J Med Genet,2012,2012-02-28 00:00:00,,,10.1016/j.ejmg.2012.01.018
,22315094,Microparticles from ovarian carcinomas are shed into ascites and promote cell migration,"Press JZ, Reyes M, Pitteri SJ, Pennil C, Garcia R, Goff BA, Hanash SM, Swisher EM.",Int J Gynecol Cancer. 2012 May;22(4):546-52. doi: 10.1097/IGC.0b013e318241d9b9.,Press JZ,Int J Gynecol Cancer,2012,2012-02-09 00:00:00,,,10.1097/IGC.0b013e318241d9b9
,22198550,Comparative proteomics analysis of serum proteins in ulcerative colitis patients,"Li N, Wang X, Zhang Y, Zhai J, Zhang T, Wei K.",Mol Biol Rep. 2012 May;39(5):5659-67. doi: 10.1007/s11033-011-1373-2. Epub 2011 Dec 24.,Li N,Mol Biol Rep,2012,2011-12-27 00:00:00,,,10.1007/s11033-011-1373-2
,22452512,Model of a six immunoglobulin-like domain fragment of filamin A (16-21) built using residual dipolar couplings,"Tossavainen H, Koskela O, Jiang P, Ylänne J, Campbell ID, Kilpeläinen I, Permi P.",J Am Chem Soc. 2012 Apr 18;134(15):6660-72. doi: 10.1021/ja2114882. Epub 2012 Apr 10.,Tossavainen H,J Am Chem Soc,2012,2012-03-29 00:00:00,,,10.1021/ja2114882
,22334688,Macrophage mesenchymal migration requires podosome stabilization by filamin A,"Guiet R, Vérollet C, Lamsoul I, Cougoule C, Poincloux R, Labrousse A, Calderwood DA, Glogauer M, Lutz PG, Maridonneau-Parini I.",J Biol Chem. 2012 Apr 13;287(16):13051-62. doi: 10.1074/jbc.M111.307124. Epub 2012 Feb 9.,Guiet R,J Biol Chem,2012,2012-02-16 00:00:00,PMC3339984,,10.1074/jbc.M111.307124
,22670216,Filamin A: A regulator of blood-testis barrier assembly during post-natal development,"Su W, Mruk DD, Cheng CY.",Spermatogenesis. 2012 Apr 1;2(2):73-78. doi: 10.4161/spmg.20223.,Su W,Spermatogenesis,2012,2012-06-07 00:00:00,PMC3364794,,10.4161/spmg.20223
,22668512,A chemical cross-linking method for the analysis of binding partners of heat shock protein-90 in intact cells,"Song S, Kole S, Bernier M.",Biotechniques. 2012 Apr;0(0):1-7. doi: 10.2144/000113856.,Song S,Biotechniques,2012,2012-06-07 00:00:00,PMC3504936,NIHMS420825,10.2144/000113856
,22298782,P2Y2 receptor-mediated lymphotoxin-α secretion regulates intercellular cell adhesion molecule-1 expression in vascular smooth muscle cells,"Seye CI, Agca Y, Agca C, Derbigny W.",J Biol Chem. 2012 Mar 23;287(13):10535-10543. doi: 10.1074/jbc.M111.313189. Epub 2012 Feb 1.,Seye CI,J Biol Chem,2012,2012-02-03 00:00:00,PMC3323005,,10.1074/jbc.M111.313189
,22121117,A meckelin-filamin A interaction mediates ciliogenesis,"Adams M, Simms RJ, Abdelhamed Z, Dawe HR, Szymanska K, Logan CV, Wheway G, Pitt E, Gull K, Knowles MA, Blair E, Cross SH, Sayer JA, Johnson CA.",Hum Mol Genet. 2012 Mar 15;21(6):1272-86. doi: 10.1093/hmg/ddr557. Epub 2011 Nov 25.,Adams M,Hum Mol Genet,2012,2011-11-29 00:00:00,PMC3284117,,10.1093/hmg/ddr557
,22259062,Filamin-A is essential for dopamine d2 receptor expression and signaling in tumorous lactotrophs,"Peverelli E, Mantovani G, Vitali E, Elli FM, Olgiati L, Ferrero S, Laws ER, Della Mina P, Villa A, Beck-Peccoz P, Spada A, Lania AG.",J Clin Endocrinol Metab. 2012 Mar;97(3):967-77. doi: 10.1210/jc.2011-2902. Epub 2012 Jan 18.,Peverelli E,J Clin Endocrinol Metab,2012,2012-01-20 00:00:00,,,10.1210/jc.2011-2902
